"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",358.466,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",438.96,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",436.852,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",449.485,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",516.029,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",579.747,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",608.769,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",649.328,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",687.684,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",711.037,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",727.585,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",785.438,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",871.146,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1059.295,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1125.811,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1207.936,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1229.261,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1419.688,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1629.607,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",1641.462,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1689.219,"E"
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1969.875,"B"
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1859.954,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1568.933,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1492.457,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1364.522,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1241.902,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1274.979,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1388.143,
"GRC","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1423.381,"E"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",465.661,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",490.488,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",501.531,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",563.355,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",511.347,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",500.591,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",495.49,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",512.546,"B"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",533.33,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",559.537,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",615.38,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",719.609,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",885.657,"B"
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",887.95,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",965.635,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1011.22,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",946.71,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1012.064,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1022.764,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1087.77,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1146.155,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1129.971,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1183.613,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1214.74,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1244.876,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1302.6,
"HUN","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1365.076,"P"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",643.855,"B"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",746.046,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",839.003,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",929.07,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",905.805,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",992.773,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",1134.149,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",1291.552,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",1416.383,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",1414.981,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1409.209,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1471.033,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1442.134,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1470.589,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1513.528,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1569.389,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1623.332,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1702.831,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1940.472,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",2121.179,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",2142.438,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",2257.926,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2513.386,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2657.76,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2737.823,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2771.073,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2829.28,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2931.189,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3072.36,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3045.903,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2718.549,"D"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",2692.955,"B"
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",2746.478,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",2913.11,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",3046.815,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",3203.972,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",3429.607,
"ISL","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",3758.019,"P"
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",399.202,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",428.143,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",450.374,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",455.627,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",463.368,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",486.154,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",480.282,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",480.911,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",491.029,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",520.517,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",564.075,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",642.41,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",709.745,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",752.955,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",794.425,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",856.039,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",891.956,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",986.187,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1060.431,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1139.135,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1381.155,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1635.027,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1856.48,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2000.261,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2205.634,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2439.069,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2585.12,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2890.269,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3197.223,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3363.419,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",3467.274,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3457.682,"B"
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",3546.128,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3491.338,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",3476.796,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",3635.388,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",3796.125,
"IRL","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",3954.522,"E"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",884.677,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",935.718,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1058.489,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1144.662,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1153.771,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1132.687,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1123.034,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1091.153,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1140.248,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1225.452,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1279.147,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1329.129,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1487.944,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1620.696,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1694.58,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1720.847,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1838.969,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1947.048,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2126.894,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2149.989,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2354.445,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2425.58,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2461.515,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",2472.985,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",2470.839,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",2460.098,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",2458.859,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",2455.804,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",2553.719,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",2621.956,"P"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",388.818,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",442.716,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",494.541,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",547.946,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",572.052,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",611.429,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",648.799,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",702.188,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",756.089,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",806.886,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",867.675,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",938.098,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1004.09,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1087.521,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1156.425,"D"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1200.676,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1225.827,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1298.32,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1326.662,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1413.789,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1542.635,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1636.45,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1699.586,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1761.548,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1867.347,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1999.755,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2075.003,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2211.37,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2315.686,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2444.561,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2625.946,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3180.521,"B"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",3369.26,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3544.816,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",3570.973,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",3723.488,
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",3863.281,"E"
"JPN","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",3970.575,"E"
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",16.755,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",19.837,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",26.873,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",34.845,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",41.399,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",48.951,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",49.588,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",57.044,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",74.114,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",95.177,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",122.083,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",123.816,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",139.8,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",154.81,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",172.099,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",192.661,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",234.562,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",265.646,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",286.57,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",337.645,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",389.658,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",511.546,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",525.859,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",572.543,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",617.595,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",690.655,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",814.187,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",905.946,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",954.453,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1043.612,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1144.662,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1173.848,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1216.669,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1264.945,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1345.949,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1461.565,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1589.921,
"KOR","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1686.738,"P"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",2057.527,"D"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",2159.053,"D"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",2188.532,"D"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",2338.97,"D"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",2631.791,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",2793.041,"B"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",3089.324,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",3424.133,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",3614.794,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",4087.538,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",4264.009,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",4548.579,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",4641.65,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",5221.936,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",5534.783,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",5482.359,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",4781.336,"B"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",5112.855,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",5288.162,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",5505.895,
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",5312.62,"P"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",5218.14,"P"
"LUX","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",5286.434,"P"
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",210.243,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",219.027,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",231.589,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",238.156,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",266.734,"B"
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",300.666,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",308.671,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",330.507,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",360.348,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",388.819,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",414.959,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",443.346,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",483.737,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",518.959,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",547.809,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",528.706,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",541.211,
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",533.923,"B"
"MEX","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",533.345,"E"
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",514.441,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",565.323,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",615.779,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",645.192,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",659.115,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",688.851,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",702.256,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",746.742,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",779.382,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",877.888,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",953.579,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1049.849,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1169.732,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1235.83,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1256.876,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1282.755,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1234.237,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1299.941,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1316.133,"B"
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1366.859,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1479.33,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1608.617,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1771.587,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1896.503,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1980.858,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2324.028,"B"
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",3081.956,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",3333.081,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3561.617,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3715.976,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",3825.167,
"NLD","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3983.097,
