"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",619.386,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",662.603,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",690.866,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",726.587,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",791.301,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",878.898,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",937.215,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",996.553,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",961.426,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1022.204,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",993.727,"B"
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1044.167,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1123.895,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1242.478,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1376.636,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1511.252,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1638.299,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1815.071,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1900.741,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2085.129,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2143.845,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2305.515,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2462.031,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2525.054,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",2546.686,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",2602.372,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3057.43,"B"
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",3152.497,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",3240.206,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",3311.805,
"GBR","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",3341.448,"E"
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",434.865,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",500.236,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",551.686,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",601.672,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",648.222,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",698.745,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",757.743,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",821.759,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",883.532,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",975.994,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1085.25,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1217.277,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1342.963,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1459.52,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1575.461,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1663.424,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1732.561,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1798.668,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1826.695,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1898.877,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",2013.675,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",2216.163,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2403.556,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2575.869,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2756.973,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2924.004,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",3139.45,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",3308.241,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3495.589,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3697.231,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",3841.208,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3941.396,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",4071.001,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",4207.142,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",7345.899,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",7778.12,
"USA","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",8047.295,
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",319.519,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",330.443,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",357.654,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",345.123,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",369.018,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",370.574,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",415.815,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",440.283,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",469.676,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",496.421,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",517.013,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",526.823,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",532.58,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",573.636,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",610.597,"E"
"BRA","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",606.972,"E"
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",355.961,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",373.702,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",395.768,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",414.757,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",431.976,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",444.999,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",514.566,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",575.773,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",628.305,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",681.145,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",727.323,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",818.026,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",903.66,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",988.131,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1045.16,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1095.979,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1152.404,
"CHL","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1164.379,"P"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",26.742,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",31.315,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",38.626,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",44.744,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",51.789,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",63.136,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",76.811,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",95.966,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",125.449,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",173.093,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",206.518,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",242.796,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",290.51,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",331.149,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",380.868,"E"
"CHN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",433.046,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",283.108,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",293.056,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",294.526,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",334.575,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",299.783,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",332.782,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",377.906,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",396.786,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",422.677,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",471.7,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",472.936,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",503.688,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",542.936,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",564.911,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",623.106,"E"
"COL","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",606.252,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",345.575,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",354.992,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",396.164,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",418.181,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",416.931,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",429.499,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",502.413,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",555.434,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",638.957,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",691.625,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",757.472,"E"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",806.211,"B"
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",830.311,
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",855.523,
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",868.611,
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",925.402,
"CRI","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",930.209,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",367.302,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",374.438,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",386.868,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",419.994,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",488.591,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",553.962,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",627.007,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",693.206,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",839.694,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1003.591,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1044.393,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1044.357,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1095.932,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1162.406,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1249.328,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1340.783,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1406.151,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1504.012,
"EST","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1616.234,"P"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",18.579,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",18.935,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",18.942,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",19.135,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",20.427,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",23.439,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",25.257,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",27.698,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",30.404,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",35.551,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",37.179,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",42.172,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",44.384,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",43.519,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",47.166,"E"
"IND","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",59.013,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",29.425,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",41.117,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",37.061,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",47.184,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",46.161,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",48.742,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",59.373,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",78.864,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",74.984,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",79.154,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",89.867,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",94.927,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",112.098,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",127.774,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",143.58,"E"
"IDN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",123.759,"E"
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",930.975,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1016.964,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1054.345,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1013.364,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",995.983,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1070.26,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1129.793,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1154.129,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1055.56,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1095.319,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1060.154,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1112.267,"B"
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",1154.236,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1177.409,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1196.492,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1279.46,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1340.945,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1420.054,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1544.556,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1554.195,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1659.709,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1703.278,
"ISR","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1780.425,"E"
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",221.694,"E"
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",254.631,"E"
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",288.039,"E"
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",301.649,"E"
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",427.563,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",452.002,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",556.193,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",611.226,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",659.444,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",619.193,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",650.384,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",699.603,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",695.161,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",734.865,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",776.422,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",798.324,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",872.665,
"LVA","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",940.903,"E"
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",358.708,"E"
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",406.586,"E"
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",476.107,"E"
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",562.077,"E"
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",477.681,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",546.804,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",650.688,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",781.678,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",929.117,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",966.998,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",982.997,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1054.066,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1043.796,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1084.475,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1179.29,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1251.57,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",1332.797,
"LTU","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",1341.422,"P"
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",217.901,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",240.214,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",277.224,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",297.621,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",307.206,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",370.629,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",472.107,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",528.117,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",667.15,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",732.132,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",672.294,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",728.242,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",810.164,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",830.023,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",837.24,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",766.517,
"RUS","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",743.045,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1024.064,"E"
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1067.896,"E"
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1191.174,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1243.794,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1326.18,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1401.585,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",1470.009,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",1479.454,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",1710.378,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",1718.635,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",1751.388,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",1813.294,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",1821.299,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",1869.875,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",1866.426,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",1919.384,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",2014.024,
"SVN","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",2023.569,"P"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",206.875,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",211.686,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",191.664,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",204.516,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",226.072,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",237.452,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",256.722,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",276.409,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",299.744,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",315.464,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",357.931,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",391.346,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",423.332,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",431.377,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",449.03,"E"
"ZAF","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",465.581,"E"
